0.0 0
0.390422 3400
0.390422 3400
0.482038 3740
0.48414 4080
0.486241 4420
0.488342 4760
0.490444 5100
0.573611 5440
0.575713 5780
0.577814 6120
0.579915 6460
0.582017 6800
0.584118 7140
0.586219 7480
0.665185 7820
0.667286 8160
0.669387 8500
0.671489 8840
0.67359 9180
0.675691 9520
0.677793 9860
0.679894 10200
0.681995 10540
0.684097 10880
0.686198 11220
0.757808 11560
0.75991 11900
0.762011 12240
0.764112 12580
0.766214 12920
0.768315 13260
0.770416 13600
0.772518 13940
0.774619 14280
0.77672 14620
0.778822 14960
0.780923 15300
0.783024 15640
0.785126 15980
0.787227 16320
0.789328 16660
0.849381 17000
0.851483 17340
0.853584 17680
0.855685 18020
0.857787 18360
0.859888 18700
0.861989 19040
0.864091 19380
0.866192 19720
0.868293 20060
0.870395 20400
0.872496 20740
0.874597 21080
0.876699 21420
0.8788 21760
0.880901 22100
0.883003 22440
0.885104 22780
0.887205 23120
0.889307 23460
0.891408 23800
0.893509 24140
0.895611 24480
0.897712 24820
0.940954 25160
0.943056 25500
0.945157 25840
0.947258 26180
0.94936 26520
0.951461 26860
0.953562 27200
0.955664 27540
0.957765 27880
0.959866 28220
0.961968 28560
0.964069 28900
0.96617 29240
0.968272 29580
0.970373 29920
0.972474 30260
0.974576 30600
0.976677 30940
0.978778 31280
0.98088 31620
0.982981 31960
0.985082 32300
0.987184 32640
0.989285 32980
0.991386 33320
0.993488 33660
0.995589 34000
0.99769 34340
0.999792 34680
1.00189 35020
1.00399 35360
1.0061 35700
1.0082 36040
1.0103 36380
1.0124 36720
1.0145 37060
1.03253 37400
1.03463 37740
1.03673 38080
1.03883 38420
1.04093 38760
1.04303 39100
1.04514 39440
1.04724 39780
1.04934 40120
1.05144 40460
1.05354 40800
1.05564 41140
1.05774 41480
1.05984 41820
1.06195 42160
1.06405 42500
1.06615 42840
1.06825 43180
1.07035 43520
1.07245 43860
1.07455 44200
1.07666 44540
1.07876 44880
1.08086 45220
1.08296 45560
1.08506 45900
1.08716 46240
1.08926 46580
1.09136 46920
1.09347 47260
1.09557 47600
1.09767 47940
1.09977 48280
1.10187 48620
1.10397 48960
1.10607 49300
1.10818 49640
1.11028 49980
1.11238 50320
1.11448 50660
1.11658 51000
1.11868 51340
1.12078 51680
1.12288 52020
1.12499 52360
1.12709 52700
1.12919 53040
1.13129 53380
1.13339 53720
1.13549 54060
1.13759 54400
1.1397 54740
1.1418 55080
1.1439 55420
1.146 55760
1.1481 56100
1.1502 56440
1.1523 56780
1.1544 57120
1.15651 57460
1.15861 57800
1.16071 58140
1.16281 58480
1.16491 58820
1.16701 59160
1.16911 59500
1.17122 59840
1.17332 60180
1.17542 60520
1.17752 60860
1.17962 61200
1.18172 61540
1.18382 61880
1.18592 62220
1.18803 62560
1.19013 62900
1.19223 63240
1.19433 63580
1.19643 63920
1.19853 64260
1.20063 64600
1.20274 64940
1.20484 65280
1.20694 65620
1.20904 65960
1.21114 66300
1.21324 66640
1.21534 66980
1.21744 67320
1.21955 67660
1.22165 68000
1.22375 68340
1.22585 68680
1.22795 69020
1.23005 69360
1.23215 69700
1.23426 70040
1.23636 70380
1.23846 70720
1.24056 71060
1.24266 71400
1.24476 71740
1.24686 72080
1.24896 72420
1.25107 72760
1.25317 73100
1.25527 73440
1.25737 73780
1.25947 74120
1.26157 74460
1.26367 74800
1.26578 75140
1.26788 75480
1.26998 75820
1.27208 76160
1.27418 76500
1.27628 76840
1.27838 77180
1.28048 77520
1.28259 77860
1.28469 78200
1.28679 78540
1.28889 78880
1.29099 79220
1.29309 79560
1.29519 79900
1.2973 80240
1.2994 80580
1.3015 80920
1.3036 81260
1.3057 81600
1.3078 81940
1.3099 82280
1.312 82620
1.31411 82960
1.31621 83300
1.31831 83640
1.32041 83980
1.32251 84320
1.32461 84660
1.32671 85000
1.32882 85340
1.33092 85680
1.33302 86020
1.33512 86360
